"Time","vera-rubin-simulator"
2020-11-27 09:54:30,
2020-11-27 09:55:00,58554505
2020-11-27 09:55:30,98243074
2020-11-27 09:56:00,138739092
2020-11-27 09:56:30,178524547
2020-11-27 09:57:00,220634456
2020-11-27 09:57:30,263884816
2020-11-27 09:58:00,306991131
2020-11-27 09:58:30,349871554
2020-11-27 09:59:00,397436118
2020-11-27 09:59:30,414073797
2020-11-27 10:00:00,418969246
2020-11-27 10:00:30,422273966
2020-11-27 10:01:00,425350204
2020-11-27 10:01:30,428401908
2020-11-27 10:02:00,428336351
2020-11-27 10:02:30,428248802
2020-11-27 10:03:00,428203491
2020-11-27 10:03:30,428124890
2020-11-27 10:04:00,428138483
2020-11-27 10:04:30,428219698
2020-11-27 10:05:00,428140947
2020-11-27 10:05:30,428009234
2020-11-27 10:06:00,428130206
2020-11-27 10:06:30,428208404
2020-11-27 10:07:00,428114843
2020-11-27 10:07:30,428156742
2020-11-27 10:08:00,428186232
2020-11-27 10:08:30,428166217
2020-11-27 10:09:00,428230879
2020-11-27 10:09:30,428341901
2020-11-27 10:10:00,428250785
2020-11-27 10:10:30,428201066
2020-11-27 10:11:00,428270429
2020-11-27 10:11:30,428285836
2020-11-27 10:12:00,428249306
2020-11-27 10:12:30,428250303
2020-11-27 10:13:00,428152386
2020-11-27 10:13:30,428094461
2020-11-27 10:14:00,428024085
2020-11-27 10:14:30,427960068
2020-11-27 10:15:00,427957241

